id,post_id,user_id,viewed_at
10952,94,9,2024-12-03 10:48:39
10953,633,9,2024-12-03 10:48:49
10954,1195,9,2024-12-03 10:49:50
10955,1202,9,2024-12-03 10:50:13
10956,1377,9,2024-12-03 10:51:12
10957,672,9,2024-12-03 10:56:12
10958,1240,1039,2024-12-03 11:17:57
10959,654,1039,2024-12-03 11:18:05
10960,773,1039,2024-12-03 11:18:06
10961,1387,1039,2024-12-03 11:19:01
10962,1340,1039,2024-12-03 11:19:31
10963,38,9,2024-12-03 11:51:24
10964,943,9,2024-12-03 12:15:44
10965,920,9,2024-12-03 12:15:44
10966,1340,1141,2024-12-03 14:17:53
10967,1384,1,2024-12-03 14:41:33
10968,1387,1,2024-12-03 14:42:21
10969,1386,1,2024-12-03 14:42:34
10970,1383,1,2024-12-03 14:42:38
10971,1382,1,2024-12-03 15:19:12
10973,1380,1,2024-12-03 15:19:43
10974,1385,1,2024-12-03 15:19:45
10975,1379,1,2024-12-03 15:19:49
10976,1381,1,2024-12-03 15:20:02
10977,1064,1142,2024-12-03 15:29:09
10978,1377,1,2024-12-03 17:02:00
10980,1370,1,2024-12-03 17:39:55
10982,1351,1,2024-12-04 08:29:48
10983,631,1010,2024-12-04 18:35:48
10985,634,1145,2024-12-04 19:24:34
10986,1189,1146,2024-12-05 04:41:13
10987,1390,1,2024-12-05 07:20:50
10988,1390,5,2024-12-05 09:31:28
10989,1391,5,2024-12-05 09:42:33
10990,1391,1,2024-12-05 10:46:01
10991,1347,1132,2024-12-05 14:53:10
10992,1345,1132,2024-12-05 14:53:20
10993,1292,1148,2024-12-05 15:06:03
10994,1283,1148,2024-12-05 15:13:58
10995,167,152,2024-12-05 15:15:32
10996,1230,152,2024-12-05 15:15:37
10997,1387,16,2024-12-05 15:35:56
10998,1377,16,2024-12-05 15:35:58
10999,1384,16,2024-12-05 15:36:14
11000,1382,16,2024-12-05 15:36:15
11001,1345,9,2024-12-05 15:46:07
11002,1390,9,2024-12-05 15:46:30
11003,1349,9,2024-12-05 15:46:56
11004,1383,9,2024-12-05 16:14:15
11005,1073,1151,2024-12-05 16:22:18
11006,1247,1150,2024-12-05 16:26:44
11007,1276,1150,2024-12-05 16:26:47
11008,1343,9,2024-12-05 16:27:50
11009,1345,16,2024-12-05 16:31:04
11010,1349,16,2024-12-05 16:32:48
11011,1390,16,2024-12-05 16:32:48
11012,1383,16,2024-12-05 16:32:51
11013,1343,16,2024-12-05 16:37:07
11014,626,1152,2024-12-05 16:44:04
11015,1338,1152,2024-12-05 16:44:18
11016,1391,16,2024-12-05 19:23:36
11017,1347,16,2024-12-05 19:23:51
11018,1341,16,2024-12-05 19:24:01
11019,1342,16,2024-12-05 19:24:13
11020,1386,16,2024-12-05 19:24:56
11021,1361,16,2024-12-05 19:25:04
11022,1385,16,2024-12-05 19:25:11
11023,1364,16,2024-12-05 19:25:18
11024,1346,16,2024-12-05 19:25:24
11025,1352,16,2024-12-05 19:25:47
11026,1079,609,2024-12-05 19:26:57
11027,1355,16,2024-12-05 19:30:33
11028,1373,16,2024-12-05 19:31:09
11029,1367,16,2024-12-05 19:31:12
11030,1369,16,2024-12-05 19:31:13
11031,1368,16,2024-12-05 19:31:14
11032,1381,16,2024-12-05 19:31:15
11033,1384,1132,2024-12-06 02:28:01
11034,1383,1132,2024-12-06 02:28:13
11035,1343,1132,2024-12-06 02:28:17
11036,1341,1132,2024-12-06 02:28:19
11037,1349,1132,2024-12-06 02:28:21
11038,1387,1132,2024-12-06 02:28:29
11039,1390,1132,2024-12-06 02:28:32
11040,1283,139,2024-12-06 05:04:17
11041,1277,139,2024-12-06 05:04:24
11042,1385,1160,2024-12-06 06:13:55
11043,1401,1039,2024-12-06 06:15:54
11044,1400,1039,2024-12-06 06:16:04
11045,1293,1161,2024-12-06 06:19:56
11046,39,1149,2024-12-06 06:20:59
11047,1315,1149,2024-12-06 06:21:05
11048,1338,1156,2024-12-06 06:38:11
11049,635,1156,2024-12-06 06:59:20
11050,944,1039,2024-12-06 07:12:32
11051,898,1039,2024-12-06 07:12:34
11052,972,1039,2024-12-06 07:12:43
11053,29,1039,2024-12-06 07:12:45
11055,1268,139,2024-12-06 07:18:27
11056,1400,1132,2024-12-06 07:29:19
11057,1395,1132,2024-12-06 07:29:42
11058,1399,1132,2024-12-06 07:29:50
11059,1398,1132,2024-12-06 07:29:51
11060,1401,1132,2024-12-06 07:29:55
11061,1396,1132,2024-12-06 07:29:58
11062,1392,1132,2024-12-06 07:30:07
11063,1394,1132,2024-12-06 07:30:09
11065,626,1170,2024-12-06 07:30:50
11066,46,1172,2024-12-06 07:36:33
11067,375,1172,2024-12-06 07:36:35
11068,1408,1170,2024-12-06 07:37:42
11069,1409,1170,2024-12-06 07:38:26
11071,1293,1173,2024-12-06 07:46:37
11072,634,1164,2024-12-06 08:00:20
11073,459,1164,2024-12-06 08:00:22
11074,1340,1164,2024-12-06 08:00:29
11075,1314,1164,2024-12-06 08:00:33
11077,1315,1164,2024-12-06 08:00:44
11078,81,1164,2024-12-06 08:00:51
11079,1401,1164,2024-12-06 08:01:05
11081,1336,1152,2024-12-06 08:15:07
11082,1335,1152,2024-12-06 08:15:08
11083,1334,1152,2024-12-06 08:15:10
11084,726,1177,2024-12-06 08:27:36
11085,772,1177,2024-12-06 08:27:43
11086,788,1177,2024-12-06 08:27:44
11087,1237,1177,2024-12-06 08:28:54
11088,1338,1153,2024-12-06 08:45:40
11089,1336,1153,2024-12-06 08:45:43
11090,1335,1153,2024-12-06 08:45:45
11091,1070,1170,2024-12-06 08:51:21
11092,1394,5,2024-12-06 09:41:54
11093,1246,1184,2024-12-06 09:43:02
11094,1249,1184,2024-12-06 09:43:05
11095,1052,1184,2024-12-06 09:43:13
11096,1050,1184,2024-12-06 09:43:16
11097,1049,1184,2024-12-06 09:43:24
11098,1048,1184,2024-12-06 09:43:27
11099,1047,1184,2024-12-06 09:43:29
11100,1046,1184,2024-12-06 09:43:36
11101,1045,1184,2024-12-06 09:43:37
11102,1044,1184,2024-12-06 09:43:44
11103,1043,1184,2024-12-06 09:43:46
11104,1042,1184,2024-12-06 09:43:53
11105,1041,1184,2024-12-06 09:43:55
11106,1338,1184,2024-12-06 09:44:17
11107,1336,1184,2024-12-06 09:44:20
11108,1335,1184,2024-12-06 09:44:22
11109,1334,1184,2024-12-06 09:44:22
11110,1332,1184,2024-12-06 09:44:23
11111,1355,1184,2024-12-06 09:44:29
11112,1397,5,2024-12-06 09:45:59
11113,1349,5,2024-12-06 09:49:49
11114,1394,1,2024-12-06 09:50:05
11115,1397,1,2024-12-06 09:50:13
11116,1293,1185,2024-12-06 09:56:31
11117,1292,1185,2024-12-06 09:56:33
11118,1305,1185,2024-12-06 09:57:34
11119,1315,1152,2024-12-06 10:02:34
11120,1251,1152,2024-12-06 10:03:04
11121,1409,1152,2024-12-06 10:03:17
11122,1365,1152,2024-12-06 10:05:09
11123,1408,182,2024-12-06 10:34:28
11124,1073,182,2024-12-06 10:34:29
11125,1263,1185,2024-12-06 10:35:46
11127,1315,1190,2024-12-06 10:36:02
11128,1251,1190,2024-12-06 10:36:03
11129,1369,1190,2024-12-06 10:36:09
11130,1285,1185,2024-12-06 10:37:15
11131,1298,1185,2024-12-06 10:37:15
11132,1288,1185,2024-12-06 10:37:15
11133,1252,1185,2024-12-06 10:37:15
11134,1264,1185,2024-12-06 10:37:17
11135,1257,1185,2024-12-06 10:38:01
11136,1301,1185,2024-12-06 10:38:04
11137,1395,1190,2024-12-06 10:39:00
11138,1398,1190,2024-12-06 10:39:07
11139,1365,1190,2024-12-06 10:40:18
11140,1367,1190,2024-12-06 10:40:20
11142,1217,1194,2024-12-06 11:23:41
11143,635,1194,2024-12-06 11:24:56
11144,81,1194,2024-12-06 11:25:04
11145,634,1194,2024-12-06 11:25:07
11146,459,1194,2024-12-06 11:25:08
11147,1409,1194,2024-12-06 11:25:17
11148,1073,1194,2024-12-06 11:25:19
11149,1408,1194,2024-12-06 11:25:19
11150,1071,1194,2024-12-06 11:25:19
11151,1070,1194,2024-12-06 11:25:24
11152,1069,1194,2024-12-06 11:25:26
11153,784,1194,2024-12-06 11:25:27
11154,1338,1194,2024-12-06 11:25:36
11155,1336,1194,2024-12-06 11:25:43
11156,1335,1194,2024-12-06 11:25:44
11157,1334,1194,2024-12-06 11:25:44
11158,1332,1194,2024-12-06 11:25:46
11159,1331,1194,2024-12-06 11:25:47
11160,1330,1194,2024-12-06 11:25:50
11161,1328,1194,2024-12-06 11:25:52
11162,1327,1194,2024-12-06 11:25:53
11163,1326,1194,2024-12-06 11:25:54
11164,1325,1194,2024-12-06 11:25:57
11165,1088,1194,2024-12-06 11:26:00
11166,1087,1194,2024-12-06 11:26:06
11167,1086,1194,2024-12-06 11:26:22
11168,1085,1194,2024-12-06 11:26:23
11169,1084,1194,2024-12-06 11:26:33
11170,1083,1194,2024-12-06 11:26:35
11171,1082,1194,2024-12-06 11:26:44
11172,1081,1194,2024-12-06 11:26:49
11173,1080,1194,2024-12-06 11:26:50
11174,1225,1,2024-12-06 11:28:53
11175,1189,1193,2024-12-06 11:29:01
11176,1338,1195,2024-12-06 11:29:11
11177,1283,1185,2024-12-06 11:42:27
11178,437,1195,2024-12-06 12:09:15
11179,723,1195,2024-12-06 12:09:16
11180,1189,1197,2024-12-06 12:22:33
11181,1397,1197,2024-12-06 12:22:57
11182,1400,1197,2024-12-06 12:23:02
11183,1224,1197,2024-12-06 12:23:32
11184,422,1197,2024-12-06 12:25:22
11185,781,1177,2024-12-06 12:30:24
11186,785,1177,2024-12-06 12:30:26
11187,558,1177,2024-12-06 12:30:29
11188,1293,1198,2024-12-06 12:39:54
11189,1283,1161,2024-12-06 13:32:56
11190,1277,1161,2024-12-06 13:32:56
11191,1387,1179,2024-12-06 13:33:34
11192,1230,1179,2024-12-06 13:33:34
11193,1343,1179,2024-12-06 13:33:37
11194,32,1179,2024-12-06 13:33:38
11195,1220,1179,2024-12-06 13:33:40
11196,1221,1179,2024-12-06 13:33:41
11197,1242,1179,2024-12-06 13:33:55
11198,1151,1179,2024-12-06 13:33:56
11199,692,1179,2024-12-06 13:33:59
